App,Rating,Reviews,Size,Installs,Price,Content Rating,Subscription_Type,Year,Month,Day,Application_Type,Android_version,Primary_Application_Type
Dulquer Salmaan HD Wallpapers,4.3,1,3.9,100,0.0,Everyone,0,2018,5,22,Personalization,4.0 and up,Personalization
IHOP®,4.2,441,24000.0,100000,0.0,Everyone,0,2018,4,3,Food & Drink,4.1 and up,Food & Drink
Starbucks,4.5,455496,35000.0,10000000,0.0,Everyone,0,2018,8,1,Food & Drink,4.4 and up,Food & Drink
myGrow,4.6,84,23000.0,1000,4.29,Mature 17+,1,2016,4,29,Productivity,3.2 and up,Productivity
Dr. Parking 4,4.4,475369,13000.0,50000000,0.0,Everyone,0,2018,3,6,Racing,4.0.3 and up,Racing
Dr. Driving 2,4.6,358633,19000.0,10000000,0.0,Everyone,0,2018,5,3,Racing,4.0.3 and up,Racing
dr.fone - Recovery & Transfer wirelessly & Backup,3.7,23347,7.6,5000000,0.0,Everyone,0,2018,5,28,Tools,2.3 and up,Tools
Dr. Truck Driver : Real Truck Simulator 3D,4.1,1626,96000.0,100000,0.0,Everyone 10+,0,2018,7,5,Simulation,4.1 and up,Simulation
Dr. Cares - Pet Rescue 911 🐶,4.2,14432,35000.0,500000,0.0,Everyone,0,2017,9,21,Casual,4.0.3 and up,Casual
Dr. Parker : Parking Simulator,4.5,14253,81000.0,1000000,0.0,Everyone,0,2018,1,18,Racing,4.0 and up,Racing
Dr. Parker : Real car parking simulation,4.6,15829,95000.0,1000000,0.0,Everyone,0,2018,7,24,Racing,4.0 and up,Racing
Dr. Battery - Fast Charger - Super Cleaner 2018,4.5,101738,10000.0,1000000,0.0,Everyone,0,2018,7,26,Tools,4.0 and up,Tools
"Dr. Safety - Antivirus, Booster, Cleaner, AppLock",4.4,372553,21000.0,10000000,0.0,Everyone,0,2018,8,6,Tools,4.1 and up,Tools
DR TV,3.3,6716,4.7,500000,0.0,Mature 17+,0,2018,6,25,Video Players & Editors,4.4 and up,Video Players & Editors
Real Car Dr Parking Master: Parking Games 2018,4.2,3345,27000.0,1000000,0.0,Everyone,0,2018,5,12,Simulation,4.1 and up,Simulation
Doctor Kids,4.2,200450,25000.0,10000000,0.0,Everyone,0,2018,7,26,Casual;Pretend Play,4.1 and up,Casual
Dr. Rocket,4.0,42182,3.4,1000000,0.0,Everyone,0,2018,1,6,Arcade,4.1 and up,Arcade
Dr. Muscle,4.0,87,33000.0,10000,0.0,Everyone,0,2018,7,28,Health & Fitness,4.0.3 and up,Health & Fitness
Dr. Dominoes,4.0,2700,5.7,500000,0.0,Everyone,0,2018,1,3,Board,4.1 and up,Board
Dr. Sudoku,3.5,2310,3.1,500000,0.0,Everyone,0,2018,1,4,Puzzle,4.1 and up,Puzzle
Dr. Unblock,3.9,3847,4.3,1000000,0.0,Everyone,0,2018,1,3,Puzzle,4.1 and up,Puzzle
Dr. Gomoku,3.9,85317,4.5,5000000,0.0,Everyone,0,2018,1,15,Board,4.0.3 and up,Board
Dr. Panda Farm,4.1,265,46000.0,10000,2.99,Everyone,1,2016,7,21,Education;Pretend Play,4.0 and up,Education
DR.MEEP,4.4,54,33000.0,500,2.99,Everyone,1,2018,6,29,Puzzle,4.1 and up,Puzzle
Dr. Panda Art Class,4.2,1013,58000.0,50000,2.99,Everyone,1,2017,4,26,Education;Creativity,4.0 and up,Education
Dr. Panda's Swimming Pool,4.4,2311,9.3,100000,1.99,Everyone,1,2015,1,15,Casual;Pretend Play,4.0 and up,Casual
Dr. Pixel: Pill mania Classic,4.3,2419,6.2,100000,0.0,Everyone,0,2018,3,31,Puzzle,4.0 and up,Puzzle
Dr. Chess,4.1,97209,6.7,1000000,0.0,Everyone,0,2018,1,14,Board,4.0.3 and up,Board
Super Dr. Parking 3D,4.0,4518,41000.0,1000000,0.0,Everyone,0,2017,12,17,Simulation,4.1 and up,Simulation
Dr Dre - Beatmaker,4.3,146,6.0,10000,0.0,Mature 17+,0,2018,2,28,Music,4.0 and up,Music
Dr. Panda & Toto's Treehouse,4.4,3397,9.5,50000,3.99,Everyone,1,2014,12,9,Casual;Pretend Play,4.0 and up,Casual
Dr. Cares - Amy's Pet Clinic 🐈 🐕,4.5,3580,60000.0,100000,0.0,Everyone,0,2018,4,30,Casual,4.4 and up,Casual
Dr. Splorchy Presents Space Heroes,4.6,18,31000.0,100,4.99,Mature 17+,1,2018,7,23,Adventure,7.0 and up,Adventure
Pet Vet Dr - Animals Hospital,3.7,11748,36000.0,1000000,0.0,Teen,0,2016,10,31,Casual,4.0.3 and up,Casual
Dr.Android Repair Master 2017,3.8,1205,4.3,100000,0.0,Everyone,0,2018,6,10,Productivity,4.0 and up,Productivity
DR CONTROL,3.4,267,1.5,10000,0.0,Everyone,0,2017,3,8,Entertainment,4.0.3 and up,Entertainment
Dr Driving Racer,4.3,183,68000.0,10000,0.0,Everyone,0,2018,6,14,Racing,4.1 and up,Racing
Dr. McDougall Mobile Cookbook,3.8,76,1.2,1000,4.99,Everyone,1,2015,1,26,Health & Fitness,2.2 and up,Health & Fitness
Dr. Seuss's ABC,4.7,429,12000.0,10000,3.99,Everyone,1,2018,2,26,Books & Reference;Education,4.0.3 and up,Books & Reference
Dr. Booster - Boost Game Speed,4.4,138872,22000.0,10000000,0.0,Everyone,0,2018,5,15,Tools,4.1 and up,Tools
Dr. Panda Hospital,4.4,1091,45000.0,50000,2.99,Everyone,1,2013,12,5,Education;Pretend Play,2.0.1 and up,Education
Dr. Panda Café Freemium,4.1,11788,62000.0,1000000,0.0,Everyone,0,2017,8,10,Educational;Pretend Play,4.0 and up,Educational
Dr. Panda Ice Cream Truck Free,4.4,23022,80000.0,1000000,0.0,Everyone,0,2018,8,2,Role Playing;Pretend Play,4.1 and up,Role Playing
Dr. Doug's Tips,4.0,22,34000.0,1000,0.0,Everyone,0,2016,9,1,Books & Reference,2.3 and up,Books & Reference
Dr. 2048,3.9,1985,3.5,500000,0.0,Everyone,0,2017,12,30,Puzzle,4.1 and up,Puzzle
Dr. Panda Restaurant 2,4.3,3725,67000.0,100000,2.99,Everyone,1,2016,2,17,Educational;Pretend Play,4.0 and up,Educational
Dr. Panda Supermarket,4.2,1357,58000.0,50000,2.99,Everyone,1,2016,2,16,Educational;Pretend Play,4.0 and up,Educational
Dr. Shogi,3.3,19291,5.1,1000000,0.0,Everyone,0,2018,1,2,Board,4.1 and up,Board
DR Sebi's Alkaline List,4.0,68,5.5,5000,0.0,Everyone,0,2017,4,5,Education,2.3 and up,Education
DraStic DS Emulator,4.6,87766,12000.0,1000000,4.99,Everyone,1,2016,7,19,Action,2.3 and up,Action
NDS Emulator - For Android 6,4.1,14002,19000.0,1000000,0.0,Everyone,0,2018,7,26,Arcade,4.0.3 and up,Arcade
Free DS Emulator,4.1,22896,19000.0,1000000,0.0,Everyone,0,2018,7,26,Arcade,4.0.3 and up,Arcade
nds4droid,3.4,107778,8.8,10000000,0.0,Everyone,0,2016,2,12,Arcade,2.3.3 and up,Arcade
MegaNDS (NDS Emulator),3.4,2218,11000.0,500000,0.0,Everyone,0,2017,10,18,Arcade,4.0 and up,Arcade
DS file,4.1,10676,12000.0,1000000,0.0,Everyone,0,2018,5,23,Productivity,4.1 and up,Productivity
DS finder,4.0,2596,32000.0,500000,0.0,Everyone,0,2018,7,19,Tools,5.0 and up,Tools
DS get,3.4,71852,22000.0,5000000,0.0,Everyone,0,2018,5,23,Tools,4.1 and up,Tools
DS cloud,3.2,4908,38000.0,500000,0.0,Everyone,0,2018,5,23,Tools,4.0 and up,Tools
DS note,3.9,2046,60000.0,100000,0.0,Everyone,0,2018,6,11,Productivity,4.4 and up,Productivity
DS cam,3.6,3227,35000.0,500000,0.0,Everyone,0,2018,7,26,Productivity,4.1 and up,Productivity
DS router,3.8,253,15000.0,50000,0.0,Everyone,0,2018,6,13,Tools,4.1 and up,Tools
EmuBox - Fast Retro Emulator,3.9,1576,43000.0,50000,0.0,Everyone,0,2018,8,5,Arcade,4.1 and up,Arcade
Synology Drive,3.2,368,13000.0,100000,0.0,Everyone,0,2018,8,2,Productivity,5.0 and up,Productivity
DS Creator 2.0,1.0,2,4.4,500,0.0,Everyone,0,2018,3,23,Tools,4.0 and up,Tools
DS App Manager,4.6,14,2.1,1000,0.0,Everyone,0,2015,3,21,Tools,2.3 and up,Tools
DS,4.9,15,23000.0,100,0.0,Everyone,0,2016,1,19,Casual,2.3 and up,Casual
Ability DS UNO,4.3,3,2.3,50,2.6,Everyone,1,2014,5,19,Productivity,1.5 and up,Productivity
DS Connector 2.0,2.6,5,636.0,500,0.0,Everyone,0,2018,3,23,Tools,4.2 and up,Tools
DS Barometer - Altimeter and Weather Information,3.9,2962,4.2,100000,0.0,Everyone,0,2018,7,9,Weather,2.3.3 and up,Weather
DS Companion,4.3,0,4.6,50,0.0,Everyone,0,2017,11,3,Health & Fitness,4.4 and up,Health & Fitness
DS-L4 Viewer,3.5,13,7.9,1000,0.0,Everyone,0,2018,1,29,Photography,5.0 and up,Photography
DS Tower Defence,3.2,768,1.4,100000,0.0,Everyone,0,2013,6,5,Arcade,1.5 and up,Arcade
DS-Admin,4.3,1,21000.0,10,0.0,Everyone,0,2018,3,5,Education,4.2 and up,Education
NDS-controller,3.3,35,916.0,1000,0.0,Everyone,0,2017,10,23,Tools,2.2 and up,Tools
DS-11 form,4.3,3,28000.0,100,0.0,Everyone,0,2018,4,27,Business,4.1 and up,Business
SmartCircle Remote DS,4.3,2,1.6,500,0.0,Everyone,0,2018,5,22,Business,5.0 and up,Business
RetroArch,3.8,21423,84000.0,1000000,0.0,Everyone,0,2018,5,4,Action,2.3 and up,Action
DS Speedometer & Odometer,3.9,22382,6.6,1000000,0.0,Everyone,0,2018,3,22,Maps & Navigation,2.3.3 and up,Maps & Navigation
MegaN64 (N64 Emulator),4.6,877576,12000.0,10000000,0.0,Everyone,0,2016,5,14,Casual,2.0 and up,Casual
DS-20000S,1.8,12,14000.0,1000,0.0,Everyone,0,2018,8,3,Productivity,4.1 and up,Productivity
DS Vision,4.3,0,38000.0,5,0.0,Everyone,0,2018,5,21,Business,4.1 and up,Business
Learn DS [BETA],4.3,9,5.0,500,0.0,Everyone,0,2017,2,12,Education,4.0 and up,Education
Deep Sleep Battery Saver Pro,3.9,1417,2.9,10000,3.28,Everyone,1,2017,8,15,Tools,4.1 and up,Tools
DS - xR,4.3,2,1.4,10,0.0,Everyone,0,2017,11,21,Business,4.4 and up,Business
DS-Students,4.8,5,8.4,100,0.0,Everyone,0,2018,7,3,Education,4.1 and up,Education
DS Thermometer,3.7,631,3.0,100000,0.0,Everyone,0,2015,5,30,Weather,2.3 and up,Weather
PhotoFrame for Synology DS,4.0,1,2.6,10,4.99,Everyone,1,2017,2,2,Photography,4.0 and up,Photography
Deep Sleep Battery Saver,4.1,22032,3.7,1000000,0.0,Everyone,0,2017,8,17,Tools,4.1 and up,Tools
Draft Simulator for FUT 18,4.6,162933,100000.0,5000000,0.0,Everyone,0,2018,5,11,Sports,4.1 and up,Sports
DS Flashlight,4.0,127,5.8,10000,0.0,Everyone,0,2015,5,30,Tools,2.2 and up,Tools
DS-82 form,4.3,1,28000.0,100,0.0,Everyone,0,2018,4,27,Business,4.1 and up,Business
dt Pro,4.8,4,4.5,1000,0.0,Everyone,0,2017,5,16,Finance,2.2 and up,Finance
DT,4.3,0,8.9,100,0.0,Everyone,0,2018,7,24,Lifestyle,4.1 and up,Lifestyle
DT Manager,4.0,9,3.1,500,0.0,Everyone,0,2015,5,21,Productivity,2.3 and up,Productivity
Real Sheet ∞: Pathfinder + DT,3.5,2,22000.0,50,2.99,Everyone,1,2017,3,20,Role Playing,4.2 and up,Role Playing
DT-CAM,4.3,6,9.9,1000,0.0,Everyone,0,2017,7,29,Entertainment,2.2 and up,Entertainment
DT Fieldlink,3.0,2,49000.0,500,0.0,Everyone,0,2017,9,19,Business,4.1 and up,Business
DT Driving Test Theory,4.6,477,1.6,10000,0.0,Everyone,0,2018,2,22,Education,4.0.3 and up,Education
DT Smart,1.6,39,8.9,1000,0.0,Everyone,0,2017,12,7,Tools,4.1 and up,Tools
Truck Simulator DT 3D,3.8,110,22000.0,5000,0.0,Everyone,0,2017,4,23,Simulation,2.3 and up,Simulation
DT Baby Cam,1.7,10,23000.0,500,0.0,Everyone,0,2017,12,5,Tools,2.2 and up,Tools
Bloons TD 5,4.6,190086,94000.0,1000000,2.99,Everyone,1,2018,7,13,Strategy,2.3.3 and up,Strategy
WPBS-DT,5.0,3,6.3,500,0.0,Everyone,0,2015,4,3,Entertainment,2.3.3 and up,Entertainment
ReadyOp DT,4.6,8,1.1,1000,0.0,Everyone,0,2018,7,6,Communication,2.3.3 and up,Communication
Soccer Manager 2018,4.4,63779,95000.0,1000000,0.0,Everyone,0,2018,7,16,Sports,5.0 and up,Sports
Online Soccer Manager (OSM),4.5,1312936,21000.0,10000000,0.0,Everyone,0,2018,7,31,Sports,4.4 and up,Sports
DT-VR,3.8,25,9.5,1000,0.0,Everyone,0,2016,8,9,Entertainment,2.2 and up,Entertainment
Dt Tracking,4.0,4,24000.0,100,0.0,Everyone,0,2016,10,28,Auto & Vehicles,4.0 and up,Auto & Vehicles
DT Simple Interval Timer,4.1,10,1.5,1000,0.0,Everyone,0,2014,2,17,Sports,2.1 and up,Sports
DT Health,4.3,1,24000.0,10,0.0,Everyone,0,2017,11,20,Medical,4.3 and up,Medical
DT CLOTHINGS,5.0,1,7.9,10,0.0,Everyone,0,2018,7,25,Shopping,4.1 and up,Shopping
PAY DT,4.3,0,5.3,1,0.0,Everyone,0,2018,2,6,Business,4.0 and up,Business
Eat Right Diet (by Dt Shreya's Family Diet Clinic),4.3,0,12000.0,10,0.0,Everyone,0,2018,8,7,Health & Fitness,5.0 and up,Health & Fitness
DT Practice,4.3,6,5.7,500,0.0,Everyone,0,2017,10,6,Business,4.4 and up,Business
Dt. Jyothi Srinivas,5.0,18,13000.0,100,0.0,Everyone,0,2018,2,6,Health & Fitness,4.1 and up,Health & Fitness
DT future1 cam,1.0,1,24000.0,50,0.0,Everyone,0,2018,3,27,Tools,2.2 and up,Tools
DT Freight,4.3,0,54000.0,1,0.0,Everyone,0,2017,11,29,Productivity,4.0.3 and up,Productivity
Johor DT Lock Screen,4.3,13,3.9,1000,0.0,Everyone,0,2018,1,17,Personalization,4.0.3 and up,Personalization
PES CLUB MANAGER,4.4,783025,13000.0,10000000,0.0,Everyone,0,2018,6,7,Sports,4.2 and up,Sports
Riptide GP: Renegade,4.7,4328,13000.0,100000,2.99,Everyone 10+,1,2018,6,1,Racing,4.1 and up,Racing
Wheelie Challenge,4.6,137338,51000.0,5000000,0.0,Everyone,0,2018,7,13,Racing,4.1 and up,Racing
DT NO.I,2.4,44,49000.0,1000,0.0,Everyone,0,2018,8,1,Health & Fitness,4.3 and up,Health & Fitness
DT Technologies,4.3,0,1.3,10,0.0,Everyone,0,2018,6,7,Shopping,4.4 and up,Shopping
DTPay,4.5,18,994.0,1000,0.0,Everyone,0,2018,7,11,Shopping,4.0 and up,Shopping
"""i DT"" Fútbol. Todos Somos Técnicos.",4.3,27,3.6,500,0.0,Everyone,0,2017,10,7,Sports,4.1 and up,Sports
MasterDT,4.3,24,4.1,100,0.0,Everyone,0,2018,6,30,Sports,4.0.3 and up,Sports
Top Soccer Manager,4.4,199739,66000.0,10000000,0.0,Everyone,0,2018,8,6,Sports,4.0.3 and up,Sports
The Secret Daily Teachings,4.3,206,32000.0,1000,4.99,Everyone,1,2018,2,11,Lifestyle,4.0.3 and up,Lifestyle
Spring flowers theme couleurs d t space,5.0,1,2.9,100,0.0,Everyone,0,2018,4,18,Art & Design,4.0 and up,Art & Design
Soccer Board Tactics,4.1,6231,8.9,100000,0.0,Everyone,0,2018,2,9,Sports,4.2 and up,Sports
Dirt Trackin Sprint Cars,3.8,499,47000.0,10000,3.99,Everyone,1,2018,5,10,Racing,5.0 and up,Racing
senior easy phone,3.9,168,2.1,50000,0.0,Teen,0,2015,3,27,Personalization,2.3 and up,Personalization
dt.se,3.1,124,12000.0,10000,0.0,Everyone,0,2018,6,29,News & Magazines,4.1 and up,News & Magazines
WhatsVPN - Unlimited Free VPN,4.7,24985,7.8,500000,0.0,Everyone,0,2018,7,27,Tools,4.1 and up,Tools
Cache Cleaner-DU Speed Booster (booster & cleaner),4.5,12759815,15000.0,100000000,0.0,Everyone,0,2018,7,25,Tools,4.0 and up,Tools
du app,3.5,7578,25000.0,1000000,0.0,Everyone,0,2018,7,24,Lifestyle,4.2 and up,Lifestyle
DU Battery Saver - Battery Charger & Battery Life,4.5,13479633,14000.0,100000000,0.0,Everyone,0,2018,6,5,Tools,4.0 and up,Tools
DU Antivirus Security - Applock & Privacy Guard,4.6,436615,10000.0,10000000,0.0,Everyone,0,2018,6,5,Tools,4.0.3 and up,Tools
DU Cleaner – Memory cleaner & clean phone cache,4.5,465831,8.9,10000000,0.0,Everyone,0,2018,7,23,Tools,4.0 and up,Tools
DU Launcher - Boost Your Phone,4.5,67707,4.8,1000000,0.0,Everyone,0,2016,2,7,Personalization,4.0 and up,Personalization
DU Security,4.4,4847,3.2,100000,0.0,Everyone,0,2016,6,29,Tools,4.0 and up,Tools
DU Browser—Browse fast & fun,4.3,1133539,4.7,10000000,0.0,Everyone,0,2016,4,1,Communication,4.0 and up,Communication
DU Privacy-hide apps、sms、file,4.4,21762,13000.0,1000000,0.0,Everyone,0,2017,8,16,Video Players & Editors,4.0.3 and up,Video Players & Editors
DU Browser Mini(Small&Fast),4.2,20941,2.0,1000000,0.0,Everyone,0,2016,12,23,Tools,4.0 and up,Tools
Caller ID & Call Block - DU Caller,4.6,93930,14000.0,5000000,0.0,Everyone,0,2018,8,1,Communication,4.2 and up,Communication
Lock Screen - DU Locker & Lock screen wallpaper,4.5,5174,4.7,100000,0.0,Everyone,0,2018,4,26,Tools,4.0 and up,Tools
du View,3.8,935,22000.0,50000,0.0,Teen,0,2018,3,26,Entertainment,4.3 and up,Entertainment
DU Emoji Keyboard（Simeji）,4.3,19234,14000.0,500000,0.0,Everyone,0,2017,2,23,Tools,4.0.3 and up,Tools
"DU GIF Maker: GIF Maker, Video to GIF & GIF Editor",4.6,7605,4.3,500000,0.0,Everyone,0,2018,4,10,Photography,4.3 and up,Photography
Upgrade for Android DU Master,3.6,12993,5.2,1000000,0.0,Everyone,0,2017,1,9,Tools,2.3.3 and up,Tools
Modern: DU Launcher Theme,4.2,868,309.0,50000,0.0,Everyone,0,2015,10,15,Personalization,4.0 and up,Personalization
Weather Forecast Pro,4.7,14051,8.7,100000,3.99,Everyone,1,2018,8,4,Weather,4.0 and up,Weather
Night: DU Launcher Theme,4.3,1419,485.0,50000,0.0,Everyone,0,2015,10,15,Personalization,4.0 and up,Personalization
DU Collage Maker - Photo Collage & Grid & Layout,4.7,4595,2.5,100000,0.0,Everyone,0,2017,9,4,Photography,4.0 and up,Photography
Du Chinese – Mandarin Lessons,4.8,3390,9.2,100000,0.0,Everyone,0,2017,10,3,Education,4.1 and up,Education
Portes du Soleil,3.1,500,39000.0,50000,0.0,Everyone,0,2018,2,16,Sports,4.1 and up,Sports
Sword of Chaos - Lame du Chaos,4.5,23599,96000.0,100000,0.0,Teen,0,2018,6,1,Action,4.0 and up,Action
Bible du Semeur-BDS (French),4.5,313,6.9,50000,0.0,Everyone,0,2018,8,4,Books & Reference,1.0 and up,Books & Reference
La citadelle du musulman,4.5,314,9.8,50000,0.0,Everyone,0,2016,3,17,Books & Reference,2.3.3 and up,Books & Reference
Voyance du pyromancien,4.3,22,16000.0,5000,0.0,Everyone,0,2018,7,13,Entertainment,4.1 and up,Entertainment
Clean My Android,4.7,101163,6.2,5000000,0.0,Everyone,0,2018,7,31,Productivity,4.1 and up,Productivity
Citation du Jour - Motivation,4.1,321,914.0,100000,0.0,Everyone,0,2015,2,14,Education,2.2 and up,Education
La Poupée du Voyant,4.4,265,8.2,50000,0.0,Everyone,0,2017,1,6,Entertainment,4.1 and up,Entertainment
APUS Booster - Space Cleaner & Booster,4.6,1048766,13000.0,10000000,0.0,Everyone,0,2018,8,3,Productivity,4.0.3 and up,Productivity
Officiel du SCRABBLE LAROUSSE,3.4,116,48000.0,5000,4.6,Everyone,1,2016,10,13,Books & Reference,2.3 and up,Books & Reference
Proverbes du monde,4.3,38,2.8,10000,0.0,Everyone,0,2018,3,12,Entertainment,1.6 and up,Entertainment
iSmart DV,3.6,5692,31000.0,1000000,0.0,Everyone,0,2018,7,27,Video Players & Editors,4.1 and up,Video Players & Editors
dv Prompter,3.7,321,1.3,50000,0.0,Everyone,0,2017,3,14,Video Players & Editors,4.2 and up,Video Players & Editors
Sports DV,2.1,86,29000.0,10000,0.0,Everyone,0,2018,7,17,Lifestyle,4.3 and up,Lifestyle
Live DV,2.0,16,17000.0,1000,0.0,Everyone,0,2018,5,9,Photography,4.4 and up,Photography
Mini DV,3.5,12,19000.0,5000,0.0,Everyone,0,2018,5,29,Auto & Vehicles,4.0 and up,Auto & Vehicles
DV-2019 Results,4.3,158,2.6,10000,0.0,Everyone,0,2018,6,14,Entertainment,4.0 and up,Entertainment
AKASO DV,2.4,99,71000.0,10000,0.0,Everyone,0,2018,7,26,Tools,4.0 and up,Tools
DV-LOTTERY 2019 REGISTRATION,4.5,97,2.6,10000,0.0,Everyone,0,2018,1,20,Entertainment,4.0 and up,Entertainment
Selfie DV,2.8,29,14000.0,1000,0.0,Everyone,0,2017,4,24,Tools,4.0.3 and up,Tools
DV-4036 by Somikon,4.3,17,44000.0,1000,0.0,Everyone,0,2017,1,19,Photography,4.3 and up,Photography
DV 2019 Entry Guide,4.5,92,5.1,10000,0.0,Everyone,0,2017,10,18,Books & Reference,4.1 and up,Books & Reference
Touch DV,4.3,1,11000.0,50,0.0,Everyone,0,2017,7,7,Photography,4.2 and up,Photography
Porch DV,2.8,5,13000.0,1000,0.0,Everyone,0,2018,6,2,House & Home,4.1 and up,House & Home
DV 2019 - EDV Photo & Form,3.9,314,2.6,50000,0.0,Everyone,0,2016,10,24,Books & Reference,4.0.3 and up,Books & Reference
SDV Cam,3.2,67,65000.0,10000,0.0,Everyone,0,2017,6,2,Tools,4.0.3 and up,Tools
XDV,3.1,6827,8.7,1000000,0.0,Everyone,0,2018,4,20,Photography,2.3 and up,Photography
WiFi Action Camera,2.4,551,903.0,100000,0.0,Everyone,0,2014,3,13,Sports,4.0 and up,Sports
DV Car Service,4.6,10,25000.0,100,0.0,Everyone,0,2017,8,9,Maps & Navigation,4.0.3 and up,Maps & Navigation
DV Lottery Photo,2.9,23,4.0,5000,0.0,Everyone,0,2016,12,16,Video Players & Editors,3.0 and up,Video Players & Editors
DV Lottery Photo Tool,4.0,223,1.7,50000,0.0,Everyone,0,2017,10,28,Photography,4.2 and up,Photography
iCam - Webcam Video Streaming,3.7,770,2.4,10000,4.99,Everyone,1,2016,10,7,Tools,2.3 and up,Tools
DV KING 4K,2.3,3,8.5,100,0.0,Everyone,0,2018,7,17,Photography,4.0 and up,Photography
Wifi Action Camera,2.9,118,26000.0,50000,0.0,Everyone,0,2018,7,24,Photography,4.0 and up,Photography
US DV Lottery 2020 Apply,4.6,41,2.0,10000,0.0,Everyone,0,2018,1,14,Travel & Local,4.0 and up,Travel & Local
DV-2019 PHOTO TOOL,4.3,21,2.5,1000,0.0,Everyone,0,2018,1,20,Entertainment,4.0 and up,Entertainment
DV ASSIST,5.0,1,18000.0,100,0.0,Everyone,0,2018,8,2,Education,4.4 and up,Education
4K Ultra Camera,4.2,382,2.9,100000,0.0,Everyone,0,2018,7,30,Photography,2.2 and up,Photography
DV Lottery Simulator,4.6,13,1.3,1000,0.0,Everyone,0,2016,10,20,Entertainment,4.1 and up,Entertainment
U.S.A DV Lottery Process,4.5,8,1.7,1000,0.0,Everyone,0,2017,3,12,Education,4.1 and up,Education
DV Statistics,4.2,6,2.7,100,0.0,Everyone,0,2015,10,8,Social,4.0.3 and up,Social
DV 2018 Winners Guide,4.8,11,608.0,1000,0.0,Everyone,0,2017,7,23,Books & Reference,4.2 and up,Books & Reference
MelifeCam-M,3.5,81,22000.0,10000,0.0,Everyone,0,2016,7,21,Video Players & Editors,4.1 and up,Video Players & Editors
DV-2019 UK/British,4.6,166,4.2,5000,0.0,Everyone,0,2018,3,11,Entertainment,4.0 and up,Entertainment
GoPlus Cam,3.5,3484,41000.0,500000,0.0,Everyone,0,2017,12,18,Video Players & Editors,4.0.3 and up,Video Players & Editors
GoAction,3.6,1522,65000.0,100000,0.0,Everyone,0,2018,7,17,Video Players & Editors,4.4 and up,Video Players & Editors
DV Portfolio,4.3,0,16000.0,50,0.0,Everyone,0,2017,10,23,Tools,4.1 and up,Tools
DV Youth,5.0,5,15000.0,100,0.0,Everyone,0,2016,4,25,Lifestyle,4.0.3 and up,Lifestyle
DV KING,3.0,2,9.3,100,0.0,Everyone,0,2017,9,19,Photography,2.2 and up,Photography
DV - Digito Verificador,4.3,2,4.2,500,0.0,Everyone,0,2017,3,2,Tools,4.0 and up,Tools
DV Web Design Tips,4.3,1,5.1,10,0.0,Teen,0,2017,10,26,Productivity,4.1 and up,Productivity
DENVER ACTION CAM 3,2.9,66,8.9,10000,0.0,Everyone,0,2016,11,16,Photography,2.2 and up,Photography
4K VIDEO PLAYER ULTRA HD,3.7,20,24000.0,5000,0.0,Everyone,0,2017,5,1,Video Players & Editors,2.3.3 and up,Video Players & Editors
US DV Lottery 2019,4.6,14,4.0,1000,0.0,Everyone,0,2018,4,12,Travel & Local,4.0 and up,Travel & Local
Hotel Insanity,4.2,3816,31000.0,100000,0.0,Teen,0,2016,7,7,Arcade,3.0 and up,Arcade
SportCAM,3.2,427,9.5,100000,0.0,Everyone,0,2018,5,4,Tools,2.2 and up,Tools
SportLook,2.5,1283,8.2,100000,0.0,Everyone,0,2018,6,21,Photography,4.1 and up,Photography
DW - Breaking World News,4.4,17671,17000.0,1000000,0.0,Everyone 10+,0,2018,8,6,News & Magazines,4.2 and up,News & Magazines
"DW Learn German - A1, A2, B1 and placement test",4.3,902,1.8,100000,0.0,Everyone,0,2017,9,28,Education,4.4 and up,Education
DW Spectrum™ IPVMS Mobile,4.0,44,30000.0,10000,0.0,Everyone,0,2018,6,19,Business,4.1 and up,Business
DW Amharic by AudioNow Digital,4.5,322,31000.0,10000,0.0,Everyone,0,2018,6,26,News & Magazines,4.1 and up,News & Magazines
DW VMAX,3.4,843,8.5,100000,0.0,Everyone,0,2017,5,4,Tools,2.2 and up,Tools
News: DW Español,4.3,25,6.3,1000,0.0,Everyone,0,2018,4,26,News & Magazines,4.1 and up,News & Magazines
DW,4.3,0,4.8,10000,0.0,Everyone 10+,0,2018,7,13,News & Magazines,5.0 and up,News & Magazines
DW Arabic By dw-arab.com,4.3,386,6.0,50000,0.0,Everyone,0,2017,10,27,News & Magazines,4.1 and up,News & Magazines
DW Espanol,4.3,0,5.8,100,0.0,Everyone,0,2018,6,5,News & Magazines,4.2 and up,News & Magazines
News :DW Bangali,4.3,1,6.3,10,0.0,Everyone,0,2018,7,2,News & Magazines,4.1 and up,News & Magazines
